cust_id,cust_name,cust_email,cust_phone,cust_addr,cust_city,cust_state,cust_country,cust_postal,cust_seg,acq_date,cust_status,ltv_calc,cust_rep,last_purch_dt
CUST00159,Strategic Partners,spartners@business.net,7262637204,819 Maple Ln,Denver,TX,Mexico,F1N 5J8,GOV,2023-07-21,Churned,5965.94,REP009,2023-10-21
CUST00160,James Flores,james.flores@gmail.com,519-552-2300,901 Maple Blvd,Los Angeles,TN,USA,14250,WHS,2022-06-03,Churned,14992.23,REP006,2022-06-28
CUST00161,Delta Dynamics,delta_dynamics@yahoo.com,+1-477-488-2108,7813 Maple Ave,Nashville,LA,USA,37504,STR,2024-10-08,Pending,5554.18,REP047,2024-12-19
CUST00162,Kimberly Garcia,kimberly.garcia@company.com,(608) 632-9154,7716 Oak Rd,Washington,NE,USA,83454,STR,2023-09-18,Active,,REP019,2024-07-08
CUST00163,Acme Ltd,altd@hotmail.com,+1-916-136-3224,7677 Washington St,Indianapolis,MD,USA,82768,RET,2023-11-04,Active,ERROR,REP022,2024-09-30
CUST00164,Daniel Jones,daniel_jones@company.com,822-978-6152,6188 Lake Dr,San Antonio,ND,USA,14901,STR,2021-11-02,Inactive,22244.33,REP002,2023-05-30
CUST00165,Steven Martinez,smartinez@example.org,(628) 792-3174,9836 Oak Ln,San Francisco,AZ,USA,50957,SMB,2022-01-25,Churned,15675.93,REP014,2023-12-22
CUST00166,Richard Jackson,rjackson@outlook.com,,8522 Oak Rd,Seattle,MN,USA,47128,WHS,2022-07-21,Churned,3655.02,REP040,2024-01-17
CUST00167,Paul Lewis,paul_lewis@gmail.com,(821) 710-8304,7729 Maple Ave,Nashville,NJ,USA,94465,IND,2021-04-14,Inactive,47377.67,REP010,2022-01-05
CUST00168,Michelle Taylor,michelle_taylor@hotmail.com,(459) 5908556,5439 Hill Ave,San Jose,OH,USA,41270,WHS,2023-01-15,Inactive,8035.11,REP031,2024-02-20
CUST00169,Lisa Wilson,lwilson@business.net,+1-433-668-2599,6748 Oak Ave,El Paso,RI,USA,74788,SMB,2024-11-22,Active,40869.98,REP038,2025-03-12
CUST00170,Kenneth Smith,smithk@yahoo.com,545-835-6640,4919 Main Ln,Seattle,AR,USA,57086,ENT,2021-10-28,Churned,43297.41,REP016,2022-08-29
CUST00171,Donna Sanchez,donna_sanchez@yahoo.com,(668) 493-6902,2459 Lake Way,Phoenix,CO,USA,69772,WHS,2024-07-04,Suspended,31200.1,REP030,2024-12-13
CUST00172,Emily Lewis,emily.lewis@hotmail.com,,1411 Maple Dr,San Francisco,ND,USA,21592,STR,2023-02-27,Inactive,37110.14,REP043,2024-02-25
CUST00173,Precision Manufacturing,,+1-396-271-1578,1106 Lake Blvd,Denver,AR,USA,91830,SMB,2024-06-09,Active,4217.26,REP033,2024-07-06
CUST00174,Elite Services,,9018174869,3062 Hill St,Austin,CO,Brazil,E8Y 7Y7,STR,2024-06-15,Active,36327.35,REP011,2024-11-05
CUST00175,Vertex Holdings,vertex.holdings@outlook.com,3959168353,5272 Hill St,Houston,OH,USA,66595,WHS,2022-06-26,Active,42931.95,REP022,2024-08-07
CUST00176,Global Solutions,global.solutions@business.net,(793) 806-3947,7406 Elm Rd,Detroit,ME,USA,8921,SMB,2024-04-11,Active,32864.62,REP014,2024-10-28
CUST00177,Kenneth Davis,kenneth.davis@example.org,+1-754-564-5528,2753 Oak Dr,Portland,AR,USA,17872,GOV,2024-12-21,Active,13306.78,REP029,2025-01-05
CUST00178,Pinnacle Systems,pinnacle_systems@gmail.com,(205) 135-2194,6497 Pine Blvd,Nashville,MI,Brazil,W8P,NPO,2022-01-01,Active,36415.59,REP005,2024-10-04
CUST00179,James Harris,james_harris@outlook.com,,1585 Elm Ln,Chicago,NJ,USA,36623,MID,2024-11-12,Active,48378.9,REP043,2025-03-15
CUST00180,Omega Ventures,omega.ventures@yahoo.com,,4007 Lake Way,Chicago,OH,USA,68891,SMB,2024-11-11,Active,,REP047,2025-02-10
CUST00181,Global Solutions,global.solutions@yahoo.com,(137) 853-3319,2922 Main Dr,Houston,NJ,USA,18383,ENT,2024-09-28,Active,29789.37,REP040,2025-02-08
CUST00182,Pinnacle Systems,pinnacle.systems@yahoo.com,164-223-5487,7287 Cedar St,Phoenix,CT,USA,59300,MID,2025-02-20,Active,,REP001,2025-03-17
CUST00183,Acme Ltd,acme.ltd@business.net,+1-710-284-9190,6961 Main Rd,San Antonio,DE,Canada,Y9Q 4O4,GOV,2024-04-30,Active,,REP010,2024-09-22
CUST00184,Donald Young,donald_young@outlook.com,,8904 Maple Blvd,New York,NY,USA,40841,IND,2021-12-28,Inactive,16366.02,REP013,2022-11-20
CUST00185,Christopher Anderson,canderson@example.org,+1-282-496-7119,4518 Cedar Ln,Phoenix,AZ,USA,27891,ENT,2021-08-14,Inactive,22983.09,REP011,
CUST00186,Joseph Jackson,jjackson@company.com,705-584-8581,5462 Washington Rd,Denver,GA,USA,15796,SMB,2024-05-21,Suspended,36700.47,REP033,2024-08-09
CUST00187,Catalyst Consulting,catalyst_consulting@business.net,(235) 467-5846,7552 Lake Blvd,Nashville,MT,USA,92157,IND,2024-11-27,Active,168.05,REP041,2025-03-12
CUST00188,Nexus Corporation,ncorporation@company.com,+1-152-213-7274,6103 Maple Ave,Seattle,VA,USA,53899,STR,2022-08-31,Churned,32487.02,REP048,2023-11-10
CUST00189,Donna Hall,dhall@business.net,+1-581-826-9714,7505 Elm Ave,San Antonio,NJ,USA,33437,GOV,2022-03-06,Churned,3939.67,REP011,2023-06-10
CUST00190,Tech Innovations,tech_innovations#yahoo.com,9546326503,9581 Elm Ln,Charlotte,PA,USA,81888,IND,2022-02-23,Suspended,28405.86,REP020,2025-01-24
CUST00191,Elite Services,servicese@yahoo.com,265-343-2915,3461 Hill St,El Paso,MA,Mexico,R3R 5D1,NPO,2023-02-01,Inactive,38449.06,REP030,2023-11-23
CUST00192,Elizabeth Smith,elizabeth.smith@outlook.com,805-215-8847,7406 Elm Ave,Austin,AR,USA,79000,STR,2025-02-21,Pending,38378.05,REP013,2025-03-27
CUST00193,Precision Manufacturing,manufacturingp@company.com,(833) 974-8006,3633 Lake Way,San Francisco,ME,USA,65552,NPO,2024-10-07,Pending,29400.29,REP006,2024-10-29
CUST00194,Prime Industries,prime_industries@company.com,+1-396-667-9037,8195 Hill Pl,San Diego,AK,USA,49343,IND,2022-11-18,Churned,33329.08,REP019,2023-01-24
CUST00195,Dorothy Hall,dorothy_hall@outlook.com,(989) 364-8799,2494 Elm Pl,Nashville,FL,USA,57338,NPO,2024-08-13,Active,47762.3,REP004,2024-10-14
CUST00196,Catalyst Consulting,consultingc@outlook.com,377-801-6939,8589 Pine Ln,Portland,NY,USA,31368,ENT,2023-11-19,Inactive,25218.81,REP013,2024-02-26
CUST00197,Emily Flores,eflores@example.org,456-419-6940,5091 Main Ave,San Diego,FL,Mexico,J3G 3C7,ENT,2024-11-13,Pending,,REP049,2025-03-27
CUST00198,Richard Miller,rmiller@outlook.com,+1-786-459-1479,5870 Maple Rd,Indianapolis,OR,USA,11832,RET,2021-03-09,Pending,9658.22,REP019,2024-11-19
CUST00199,Precision Manufacturing,manufacturingp@gmail.com,333-517-2848,8223 Elm Dr,Seattle,WA,USA,25167,NPO,2021-07-22,Churned,30059.44,REP020,2022-10-03
CUST00200,Mark Anderson,mark_anderson@example.org,(476) 283-1209,2448 Washington Way,Nashville,PA,Mexico,G6G 7D4,NPO,2024-02-09,Active,13998.06,REP046,2024-09-04
CUST00201,Donna Moore,donna.moore@hotmail.com,(210) 225-5107,8261 Main Blvd,Fort Worth,RI,USA,91522,WHS,2024-08-11,Active,3918.21,REP049,2024-11-21
CUST00202,Dorothy Robinson,drobinson@outlook.com,492-560-6153,9220 Pine Blvd,Charlotte,NV,USA,73891,ENT,2022-02-18,Churned,24578.63,REP036,2023-10-12
CUST00203,Andrew Walker,walkera@hotmail.com,+1-231-957-7003,6335 Oak Way,Jacksonville,MN,USA,42011,STR,2023-09-02,Active,15673.77,REP006,2025-03-30
CUST00204,Robert Martin,robert_martin#business.net,4306862601,1739 Cedar Ln,Charlotte,NC,France,J6N 4P2,RET,2021-08-23,Inactive,13331.24,REP020,2023-07-15
CUST00205,Betty Anderson,betty_anderson@company.com,+1-616-923-5913,3378 Washington Way,Dallas,SC,USA,81770,MID,2024-07-03,Suspended,31429.41,REP034,2024-08-19
CUST00206,Andrew Young,ayoung@company.com,,6857 Pine Dr,Boston,HI,USA,63197,STR,2022-03-13,Active,9676.61,REP016,2024-10-25
CUST00207,Nancy Robinson,robinsonn@yahoo.com,+1-839-597-1326,9956 Pine Ave,Columbus,MS,USA,62021,MID,2023-09-22,Active,28591.57,REP033,2024-12-11
CUST00208,Kimberly Nelson,nelsonk@example.org,+1-533-323-3363,7300 Washington Dr,Denver,AR,USA,24806,EDU,2024-04-03,Active,23795.22,REP016,2024-12-27
CUST00209,Elizabeth White,ewhite#company.com,,7348 Washington St,Fort Worth,KY,USA,40862,GOV,2023-09-01,Active,44523.31,REP029,2024-09-11
CUST00210,Stephanie Adams,adamss@business.net,+1-618-167-6764,7526 Main St,Boston,TN,USA,94030,MID,2023-04-13,Churned,,REP020,2023-05-17
CUST00211,Jennifer Davis,jennifer.davis@outlook.com,918-388-4254,439 Main Rd,Chicago,NJ,USA,32119,SMB,2021-11-20,Inactive,21502.28,REP017,2023-04-15
CUST00212,Vertex Holdings,vertex.holdings@business.net,+1-491-233-8066,3202 Washington Blvd,Columbus,GA,USA,40865,WHS,2021-08-29,Churned,12491.07,REP038,2021-09-26
CUST00213,Ashley Garcia,ashley_garcia@business.net,(853) 711-5198,,San Jose,MT,USA,83342,SMB,2021-01-22,Inactive,13088.55,REP033,2023-09-09
CUST00214,Lisa Robinson,lisa.robinson@gmail.com,540-389-5312,5269 Lake Blvd,Seattle,TX,USA,34762,MID,2021-09-28,Churned,,REP031,2022-03-30
CUST00215,Spectrum Brands,spectrum.brands@hotmail.com,(195) 308-5654,8718 Maple Way,Chicago,KS,USA,53077,SMB,2023-10-11,Churned,49068.59,REP008,2023-11-21
CUST00216,Donna Miller,millerd@hotmail.com,+1-432-849-3118,5394 Main Ave,Seattle,RI,USA,33332,STR,2022-10-25,Inactive,43289.22,REP006,2023-03-31
CUST00217,Pinnacle Systems,pinnacle.systems@business.net,(198) 952-7020,7022 Elm Blvd,Columbus,SD,USA,5369,STR,2023-04-05,Inactive,35710.41,REP032,2024-01-21
CUST00218,Carol King,kingc@yahoo.com,(635) 537-5841,7712 Pine Ln,Dallas,PA,USA,24933,IND,2021-06-21,Churned,9192.19,REP026,2023-02-06
CUST00219,Delta Dynamics,delta.dynamics@example.org,(180) 864-5248,2913 Lake Pl,Nashville,MT,Brazil,J6W 7Z5,ENT,2022-10-05,Suspended,792.41,REP008,2024-05-28
CUST00220,Brian Gonzalez,brian.gonzalez@example.org,8568198295,7824 Main Pl,Denver,KS,USA,61345,SMB,2021-02-24,Churned,5222.91,REP046,2022-04-28
CUST00221,Anthony Young,anthony_young@hotmail.com,(162) 640-1311,8206 Elm Pl,Nashville,NV,USA,35192,IND,2025-02-18,Pending,11681.95,REP015,2025-03-27
CUST00222,Amanda Perez,pereza@example.org,736-312-5627,3368 Maple Pl,Houston,NE,Japan,G9B 1L5,EDU,2024-05-18,Active,8818.27,REP033,2025-01-12
CUST00223,Acme Ltd,altd@outlook.com,8231518173,1917 Oak Ave,Seattle,AZ,USA,25474,STR,2021-08-22,Active,7935.92,REP019,2025-02-06
CUST00224,Timothy Allen,timothy_allen@yahoo.com,+1-449-393-9274,6899 Elm Rd,Phoenix,WI,USA,39908,MID,2023-10-18,Inactive,20729.13,REP027,2024-01-27
CUST00225,Kimberly Baker,,(171) 186-6542,,Fort Worth,UT,USA,51116,EDU,2023-01-11,Churned,,REP034,2023-02-10
CUST00226,Elizabeth Hall,halle@business.net,+1-186-137-9805,3601 Oak Dr,Indianapolis,MI,USA,13655,RET,2023-04-08,Suspended,12142.85,REP050,2024-07-07
CUST00227,Sandra Allen,sallen@gmail.com,+1-924-863-9737,5002 Pine Blvd,Nashville,MO,USA,52971,RET,2021-08-15,Churned,41159.85,REP024,2021-12-15
CUST00228,Elizabeth Rivera,erivera@yahoo.com,5508059020,2768 Maple Blvd,Charlotte,VA,USA,77264,RET,2023-05-22,Active,10710.86,REP031,2024-07-16
CUST00229,Summit Enterprises,senterprises@outlook.com,597-128-3340,3099 Lake St,Houston,OK,USA,64732,IND,2021-09-01,Active,28331.62,REP022,2025-01-15
CUST00230,Donald Campbell,campbelld@hotmail.com,(739) 780-7711,2813 Main Dr,Seattle,TN,USA,35221,WHS,2024-05-25,Active,37905.0,REP037,2024-07-31
CUST00231,Timothy Walker,timothy.walker@outlook.com,(959) 693-8278,5669 Washington Blvd,Columbus,AK,France,C2D 9F5,MID,2023-10-27,Inactive,38438.4,REP010,2023-11-15
CUST00232,Anthony Baker,anthony.baker@hotmail.com,6046209264,1985 Pine St,Austin,NJ,USA,13788,NPO,2021-12-13,Churned,45695.38,REP002,2022-04-12
CUST00233,Strategic Partners,strategic.partners@business.net,650-533-8401,108 Main Pl,Dallas,RI,USA,56061,STR,2022-05-20,Churned,25565.39,REP003,2023-02-01
CUST00234,Precision Manufacturing,precision.manufacturing@company.com,+1-379-351-6269,360 Maple St,Washington,NM,USA,3262,RET,2022-09-08,Churned,35194.65,REP049,2022-12-08
CUST00235,Jennifer Adams,jadams#example.org,496-281-1138,424 Pine Ln,San Antonio,CO,Germany,H4P 6B5,IND,2024-08-26,Pending,,REP014,2024-09-14
CUST00236,Omega Ventures,omega.ventures@company.com,+16358465494,9276 Lake St,Columbus,TN,USA,52336,NPO,2024-03-11,Active,20403.11,REP008,2024-11-22
CUST00237,Ashley Young,younga@company.com,(183) 6851415,1684 Main Pl,Columbus,AK,USA,53817,GOV,2023-01-11,Active,23731.47,REP022,2024-06-23
CUST00238,Lisa King,lking@company.com,,1768 Main St,San Jose,MO,USA,63884,STR,2022-04-30,Churned,39394.99,REP040,2022-09-26
CUST00239,Omega Ventures,omega.ventures@hotmail.com,3624637897,7384 Maple Rd,Phoenix,AZ,USA,67127,RET,2024-06-24,Active,37743.24,REP020,2024-08-14
CUST00240,Paul Roberts,paul.roberts@gmail.com,,9266 Main Way,Jacksonville,IL,UK,K4V 8W8,WHS,2021-10-26,Churned,42615.23,REP037,2022-08-23
CUST00241,Michelle Martin,michelle.martin@hotmail.com,(577) 738-4492,6044 Main Ave,Jacksonville,AK,USA,67725,STR,2023-05-08,Active,45644.17,REP024,2024-04-08
CUST00242,ABC Corp,abc.corp@example.org,4463155998,4034 Elm Ln,El Paso,HI,Brazil,W2D 3E4,STR,2022-08-05,Inactive,34748.26,REP021,2023-01-30
CUST00243,Kenneth Thomas,kthomas@example.org,971-620-9011,8433 Washington Ln,Charlotte,ND,USA,59005,RET,2021-04-05,Pending,35810.93,REP032,2024-09-17
CUST00244,Donna Sanchez,donna_sanchez@yahoo.com,8691865834,8600 Elm Rd,Denver,AZ,USA,65850,IND,2024-07-30,Pending,20506.74,REP032,2025-03-22
CUST00245,Matthew Johnson,mjohnson@gmail.com,,5059 Pine Rd,Nashville,RI,China,A5J 6Z7,NPO,2022-01-03,Active,37914.52,REP001,2024-06-25
CUST00246,Steven Carter,steven_carter@company.com,(572) 448-2406,6239 Maple Blvd,San Jose,WV,USA,56486,EDU,2021-11-02,Inactive,21343.4,REP049,2024-01-25
CUST00247,Stephanie Hall,stephanie_hall@outlook.com,(309) 500-2043,2908 Oak Blvd,Los Angeles,VT,USA,3518,NPO,2024-01-07,Active,11728.67,REP043,2024-06-08
CUST00248,Ashley Brown,ashley.brown@hotmail.com,498-986-4382,9991 Pine Rd,Indianapolis,VA,USA,10975,MID,2023-01-25,Active,41246.67,REP039,2024-07-08
CUST00249,Kimberly Perez,perezk@business.net,7328508079,6402 Maple Ave,Fort Worth,VT,UK,F5U 9J2,STR,2024-03-11,Active,20622.78,REP049,2024-11-17
CUST00250,Margaret Jones,mjones@yahoo.com,(811) 791-8567,2336 Elm Pl,Charlotte,NJ,USA,41757,IND,2021-08-04,Active,41039.29,REP011,2024-06-02
CUST00251,ABC Corp,corpa@example.org,(466) 282-4549,6499 Pine Pl,Los Angeles,RI,USA,36442,STR,2021-12-29,Inactive,12003.16,REP006,2023-08-23
CUST00252,ABC Corp,abc.corp@example.org,,5459 Elm Rd,Washington,IN,Australia,D4G 2L6,MID,2022-01-29,Inactive,ERROR,REP001,2022-06-07
CUST00253,Ashley Anderson,ashley_anderson@outlook.com,910-970-3809,5540 Maple Ln,El Paso,NM,USA,8467,NPO,2021-05-16,Active,37116.51,REP033,2025-01-22
CUST00254,James Anderson,janderson@example.org,+1-757-138-4900,2299 Pine Ln,Boston,WI,USA,64380,GOV,2021-02-13,Active,11527.6,REP047,
CUST00255,Sarah Wilson,wilsons@example.org,990-603-2146,9809 Hill Rd,San Diego,NC,USA,50824,MID,2024-01-10,Inactive,12321.76,REP012,2024-02-06
CUST00256,Nancy Jackson,nancy_jackson@hotmail.com,1208807249,1463 Pine Blvd,Seattle,WA,USA,50088,IND,2024-03-26,Suspended,28150.89,REP031,2024-11-10
CUST00257,Tech Innovations,innovationst#business.net,5181393039,9366 Maple Rd,Portland,NV,France,P6W 1U7,NPO,2022-02-05,Inactive,12193.41,REP003,2022-12-18
CUST00258,Margaret Green,margaret.green@company.com,112-219-2512,7029 Maple Way,Dallas,VT,USA,96309,NPO,2024-12-18,Active,36723.28,REP049,2025-03-14
CUST00259,George Garcia,george_garcia@yahoo.com,6375265724,2895 Maple Ln,Philadelphia,VA,USA,75878,ENT,2021-08-12,Pending,40737.09,REP012,2025-03-06
CUST00260,Summit Enterprises,senterprises@gmail.com,(486) 227-5534,1100 Pine St,El Paso,PA,USA,3776,SMB,2022-06-16,Active,26051.7,REP049,2025-03-18
CUST00261,Fusion Technologies,technologiesf@example.org,464-994-6410,520 Oak Dr,Nashville,WI,France,V8Q 7V4,SMB,2022-11-22,Active,47881.6,REP021,2024-08-01
CUST00262,Vertex Holdings,holdingsv@example.org,(587) 774-2645,2194 Lake Ave,San Jose,UT,Japan,O2P 9H4,STR,2022-10-29,Active,47216.07,REP045,2024-09-22
CUST00263,Delta Dynamics,ddynamics@outlook.com,7594517176,9306 Washington Rd,San Diego,KY,USA,21683,EDU,2021-11-25,Churned,46866.81,REP048,2023-09-24
CUST00264,Andrew White,,,6459 Washington Ln,Portland,MS,USA,26555,RET,2021-09-18,Churned,29579.72,REP007,2023-06-21
CUST00265,Paul Robinson,paul.robinson@yahoo.com,713-427-6060,8210 Pine Way,Los Angeles,MI,USA,39500,SMB,2022-10-10,Churned,38824.33,REP032,2023-03-07
CUST00266,Nancy Nelson,nnelson@outlook.com,+1-503-199-3144,7596 Maple Blvd,San Francisco,VT,USA,37494,STR,2021-11-23,Churned,9863.19,REP042,2022-01-06
CUST00267,Strategic Partners,strategic.partners@gmail.com,707-544-3434,6598 Lake Dr,Nashville,RI,Australia,Z2Y 8U7,GOV,2021-10-30,Churned,22311.4,REP001,2023-12-10
CUST00268,Acme Ltd,altd@company.com,760-819-8105,6740 Main Way,Seattle,OH,USA,18379,RET,2024-08-06,Pending,26995.19,REP042,2025-01-24
CUST00269,Pinnacle Systems,pinnacle.systems@gmail.com,971-871-1573,7031 Main Rd,San Jose,AZ,China,J9O 3S8,EDU,2022-01-06,Inactive,49302.37,REP023,2023-01-09
CUST00270,Steven Wilson,steven.wilson@yahoo.com,+1-231-846-7914,6355 Maple Way,San Francisco,CO,Australia,E9G 2U5,STR,2024-11-09,Suspended,28225.74,REP042,2024-12-04
CUST00271,Joshua Hernandez,hernandezj@yahoo.com,516-167-6396,3798 Pine St,Houston,MO,UK,D2F 9X5,WHS,2023-05-10,Churned,24531.97,REP034,2023-10-14
CUST00272,Andrew Jackson,jacksona@hotmail.com,664-708-7597,2170 Maple Way,Denver,WV,USA,93780,EDU,2024-02-04,Pending,12530.67,REP039,2024-06-21
CUST00273,Ashley Lopez,ashley.lopez@company.com,(978) 189-6007,2805 Main Ave,Detroit,ME,USA,11401,NPO,2023-06-18,Active,46628.83,REP009,2024-06-14
CUST00274,Steven Baker,,(951) 863-1119,7450 Maple Rd,Philadelphia,CA,USA,56306,SMB,2024-10-18,Suspended,19016.83,REP024,2025-03-03
CUST00275,Lisa Baker,lisa_baker@business.net,1584641096,5482 Pine Ln,Houston,AL,USA,62699,EDU,2022-05-27,Churned,,REP013,2023-01-23
CUST00276,Catalyst Consulting,consultingc@hotmail.com,+1-265-243-6795,3351 Oak Rd,San Jose,AZ,USA,53412,SMB,2021-09-11,Active,10029.7,REP031,2024-06-05
CUST00277,Karen Davis,karen_davis@example.org,(859) 963-7370,3974 Main Ln,Columbus,RI,USA,47940,GOV,2023-05-13,Pending,38068.9,REP016,2024-09-24
CUST00278,George Allen,george_allen@example.org,817-847-9230,2073 Maple Way,Los Angeles,LA,Mexico,T4C 1M7,RET,2022-01-18,Churned,31702.17,REP015,2023-06-12
CUST00279,Delta Dynamics,delta_dynamics@business.net,3867212650,3128 Pine Pl,Jacksonville,MI,USA,11790,RET,2023-11-11,Suspended,6602.37,REP024,2024-06-16
CUST00280,Margaret Mitchell,mmitchell@yahoo.com,+1-297-821-8303,5039 Lake Rd,Seattle,WA,USA,64815,RET,2024-04-21,Pending,44590.17,REP049,2025-01-16
CUST00281,Emily Thompson,ethompson@gmail.com,8589347512,8823 Hill Ave,Philadelphia,NH,USA,61150,NPO,2023-01-20,Suspended,10425.54,REP001,2024-04-23
CUST00282,Pinnacle Systems,systemsp@example.org,329-146-9741,4530 Main Rd,San Antonio,OH,USA,92927,WHS,2021-01-19,Churned,16295.64,REP046,2023-12-05
CUST00283,Thomas Campbell,thomas.campbell@gmail.com,7693634377,3714 Elm Dr,San Antonio,PA,USA,61834,MID,2021-10-01,Churned,36517.61,REP028,2024-01-15
CUST00284,Donald Garcia,donald.garcia@company.com,1712462180,4118 Lake Way,Houston,WA,USA,11545,WHS,2023-10-13,Active,19261.13,REP008,2024-04-15
CUST00285,Timothy Adams,tadams@business.net,973-824-2392,5136 Elm Pl,Phoenix,KS,USA,92245,RET,2021-03-31,Inactive,41263.75,REP007,2021-12-26
CUST00286,Michael Allen,,331-800-7303,1766 Pine Ln,Chicago,SC,USA,21115,SMB,2023-05-01,Inactive,8985.58,REP034,2023-09-23
CUST00287,Susan Baker,bakers@hotmail.com,4272517399,7938 Oak Ave,Denver,NV,Germany,K3F 7L6,IND,2023-05-21,Churned,34701.7,REP027,2023-10-21
CUST00288,Kenneth Perez,kenneth.perez@hotmail.com,(694) 832-7911,6037 Hill Pl,Phoenix,DE,USA,28264,GOV,2021-10-11,Churned,41779.09,REP036,2023-02-26
CUST00289,Anthony Thomas,athomas@business.net,818-208-2208,1394 Cedar Ave,New York,OR,Australia,F8X 3X9,GOV,2022-03-08,Inactive,36155.62,REP029,2023-06-10
CUST00290,Brian Smith,brian.smith@example.org,,7543 Hill Dr,Denver,NC,USA,30552,GOV,2022-08-11,Inactive,26122.9,REP009,2022-12-02
CUST00291,Betty Flores,betty_flores@gmail.com,+1-155-922-7086,1876 Oak Ave,Jacksonville,RI,USA,41395,GOV,2021-04-25,Churned,5412.58,REP014,2022-07-17
CUST00292,Timothy Martin,tmartin@outlook.com,149-422-2527,5252 Washington Ln,Phoenix,VT,USA,76005,ENT,2022-01-20,Active,38775.5,REP002,2025-02-22
CUST00293,Matthew Walker,matthew.walker@business.net,887-835-3638,5654 Pine Ln,Washington,NV,USA,99505,NPO,2024-04-15,Active,49850.77,REP039,2024-05-04
CUST00294,Tech Innovations,tinnovations@company.com,402-265-2116,7648 Pine Pl,Dallas,WI,Mexico,S8B 6J7,NPO,2023-10-16,Inactive,45865.29,REP009,2024-01-23
CUST00295,Steven Flores,sflores@outlook.com,258-973-2725,,Jacksonville,NJ,USA,70929,ENT,2022-10-05,Inactive,36615.73,REP026,2023-10-22
CUST00296,Richard Sanchez,rsanchez@yahoo.com,(139) 658-3551,,San Antonio,AR,USA,9764,GOV,2022-11-05,Churned,8887.67,REP010,2023-01-10
CUST00297,Omega Ventures,oventures@outlook.com,6488053632,5911 Washington St,Seattle,RI,USA,85823,WHS,2024-12-29,Active,33236.74,REP047,2025-02-24
CUST00298,Deborah Campbell,deborah_campbell@gmail.com,1373234074,9047 Maple Way,San Antonio,MN,USA,99080,WHS,2022-10-11,Inactive,18575.8,REP024,2022-10-25
CUST00299,Prime Industries,prime_industries@company.com,+1-482-281-3664,7267 Pine Ave,Chicago,CT,USA,6223,IND,2024-12-03,Suspended,31228.9,REP035,2025-02-04
CUST00300,Spectrum Brands,sbrands@example.org,+1-940-760-7484,4484 Pine Dr,Columbus,UT,USA,64336,SMB,2021-03-08,Active,,REP024,2024-12-04
CUST00301,Kimberly Mitchell,kimberly.mitchell@yahoo.com,+1-231-751-7396,8575 Maple Way,San Diego,CT,USA,25515,WHS,2024-05-13,Active,42167.23,REP041,2024-10-22
CUST00302,Emily Hernandez,ehernandez@business.net,+1-564-749-6867,3275 Hill Rd,Detroit,WY,Australia,V1I 2E1,WHS,2022-10-23,Inactive,5635.48,REP039,2023-05-19
CUST00303,Tech Innovations,tech_innovations@gmail.com,740-178-4445,3045 Pine St,Philadelphia,TX,USA,14122,ENT,2022-01-05,Inactive,49687.6,REP031,2022-07-14
CUST00304,Joshua Wright,joshua.wright@company.com,130-435-3270,1606 Elm Dr,San Francisco,WV,Australia,M4I 3G5,NPO,2021-01-11,Churned,39678.35,REP038,2021-12-01
CUST00305,Jessica Campbell,jessica_campbell@gmail.com,+1-560-271-1553,9994 Hill Ln,Fort Worth,AK,USA,66280,MID,2023-09-27,Active,3724.75,REP043,2024-12-13
CUST00306,Elizabeth Roberts,,+1-494-390-4476,1325 Washington Way,Austin,MA,USA,7373,SMB,2022-10-06,Inactive,21119.74,REP008,2023-02-08
CUST00307,Joshua Lee,jlee@business.net,1715812558,5031 Pine Ln,Portland,MN,USA,51048,IND,2024-04-25,Active,19727.04,REP045,2024-11-07
CUST00308,Dorothy Adams,dadams#gmail.com,(982) 804-8138,4354 Main Ave,Los Angeles,MD,USA,90314,NPO,2021-09-06,Inactive,8599.9,REP009,2023-10-11
